accuracy,hidden_size,leaky_relu,learning_rate,num_layers,p_dropout,search_type,weight_decay
0.5393,3362.0,1.0,6.593002969369968e-05,3.0,0.0,bayes,1e-05
0.5254,3376.0,1.0,6.597441693995817e-05,3.0,0.0,bayes,1e-05
0.5384,3370.0,1.0,6.597100826303134e-05,3.0,0.0,bayes,1e-05
0.5355,3374.0,1.0,6.595168662354583e-05,3.0,0.0,bayes,1e-05
0.535,3367.0,1.0,6.588799871497007e-05,3.0,0.0,bayes,1e-05
0.5421,3368.0,1.0,6.589978156900797e-05,3.0,0.0,bayes,1e-05
0.5363,3375.0,1.0,6.579448485385847e-05,3.0,0.0,bayes,1e-05
0.5458,3378.0,1.0,6.577122661719286e-05,3.0,0.0,bayes,1e-05
0.5309,3422.0,1.0,6.569299592563795e-05,3.0,0.0,bayes,1e-05
0.5354,3395.0,1.0,6.562766661893749e-05,3.0,0.0,bayes,1e-05
0.5296,3420.0,1.0,6.574709264653392e-05,3.0,0.0,bayes,1e-05
0.5355,3391.0,1.0,6.569645713758549e-05,3.0,0.0,bayes,1e-05
0.5308,3394.0,1.0,6.56733138242339e-05,3.0,0.0,bayes,1e-05
0.5425,3413.0,1.0,6.589344638693714e-05,3.0,0.0,bayes,1e-05
0.5327,3429.0,1.0,6.568433320502385e-05,3.0,0.0,bayes,1e-05
0.5331,3427.0,1.0,6.573017940639544e-05,3.0,0.0,bayes,1e-05
0.531,3426.0,1.0,6.575684715592074e-05,3.0,0.0,bayes,1e-05
0.5441,3399.0,1.0,6.568361000878636e-05,3.0,0.0,bayes,1e-05
0.5294,3437.0,1.0,6.552029921028639e-05,3.0,0.0,bayes,1e-05
0.5345,3405.0,1.0,6.553241884152725e-05,3.0,0.0,bayes,1e-05
0.5359,3429.0,1.0,6.56673143294586e-05,3.0,0.0,bayes,1e-05
0.5356,3434.0,1.0,6.561052891751117e-05,3.0,0.0,bayes,1e-05
0.5341,3439.0,1.0,6.555686804859762e-05,3.0,0.0,bayes,1e-05
0.5334,3419.0,1.0,6.541161092892328e-05,3.0,0.0,bayes,1e-05
0.5305,3419.0,1.0,6.543363743000821e-05,3.0,0.0,bayes,1e-05
0.5276,3435.0,1.0,6.56943187807844e-05,3.0,0.0,bayes,1e-05
0.5313,3419.0,1.0,6.57397030889528e-05,3.0,0.0,bayes,1e-05
0.5372,3396.0,1.0,6.57604155172289e-05,3.0,0.0,bayes,1e-05
0.5361,3423.0,1.0,6.586128880950508e-05,3.0,0.0,bayes,1e-05
0.5342,3427.0,1.0,6.582697089141395e-05,3.0,0.0,bayes,1e-05
0.539,3406.0,1.0,6.568122066862405e-05,3.0,0.0,bayes,1e-05
0.5428,3413.0,1.0,6.556537792446706e-05,3.0,0.0,bayes,1e-05
0.5291,3431.0,1.0,6.525064946945393e-05,3.0,0.0,bayes,1e-05
0.5284,3420.0,1.0,6.545350215443487e-05,3.0,0.0,bayes,1e-05
0.5271,3410.0,1.0,6.562379743453422e-05,3.0,0.0,bayes,1e-05
0.5109,3401.0,1.0,6.57563049573235e-05,3.0,0.0,bayes,1e-05
0.5339,3380.0,1.0,6.565097010321215e-05,3.0,0.0,bayes,1e-05
0.5343,3380.0,1.0,6.566701204801056e-05,3.0,0.0,bayes,1e-05
0.504,3401.0,1.0,6.584412663816672e-05,3.0,0.0,bayes,1e-05
0.5291,3382.0,1.0,6.527731560399142e-05,3.0,0.0,bayes,1e-05
0.523,3377.0,1.0,6.539546410055195e-05,3.0,0.0,bayes,1e-05
0.5301,3345.0,1.0,6.534425431592454e-05,3.0,0.0,bayes,1e-05
0.526,3344.0,1.0,6.541002570110434e-05,3.0,0.0,bayes,1e-05
0.5343,3363.0,1.0,6.5500360718857e-05,3.0,0.0,bayes,1e-05
0.5309,3364.0,1.0,6.565057510862137e-05,3.0,0.0,bayes,1e-05
0.5394,3362.0,1.0,6.569299723377496e-05,3.0,0.0,bayes,1e-05
0.5354,3366.0,1.0,6.565239245446696e-05,3.0,0.0,bayes,1e-05
0.5413,3346.0,1.0,6.54897740532341e-05,3.0,0.0,bayes,1e-05
0.5357,3370.0,1.0,6.554554664773745e-05,3.0,0.0,bayes,1e-05
0.5274,3372.0,1.0,6.553677291624937e-05,3.0,0.0,bayes,1e-05
0.5302,3345.0,1.0,6.543301258072742e-05,3.0,0.0,bayes,1e-05
0.5289,3345.0,1.0,6.523530827072098e-05,3.0,0.0,bayes,1e-05
0.5316,3342.0,1.0,6.557064829442059e-05,3.0,0.0,bayes,1e-05
0.5318,3341.0,1.0,6.560511774138114e-05,3.0,0.0,bayes,1e-05
0.5328,3341.0,1.0,6.563752918101579e-05,3.0,0.0,bayes,1e-05
0.5345,3363.0,1.0,6.584482885065833e-05,3.0,0.0,bayes,1e-05
0.5329,3363.0,1.0,6.587621452836655e-05,3.0,0.0,bayes,1e-05
0.533,3363.0,1.0,6.59070639836134e-05,3.0,0.0,bayes,1e-05
0.5373,3362.0,1.0,6.593875289621676e-05,3.0,0.0,bayes,1e-05
0.5339,3363.0,1.0,6.597406448439203e-05,3.0,0.0,bayes,1e-05
0.5283,3340.0,1.0,6.583271403116817e-05,3.0,0.0,bayes,1e-05
0.5299,3364.0,1.0,6.599156168265801e-05,3.0,0.0,bayes,1e-05
0.5327,3363.0,1.0,6.599220996350391e-05,3.0,0.0,bayes,1e-05
0.537,3362.0,1.0,6.60218742043347e-05,3.0,0.0,bayes,1e-05
0.528,3340.0,1.0,6.589304004840662e-05,3.0,0.0,bayes,1e-05
0.5353,3364.0,1.0,6.603649223983215e-05,3.0,0.0,bayes,1e-05
0.5272,3344.0,1.0,6.585752630294035e-05,3.0,0.0,bayes,1e-05
0.5352,3342.0,1.0,6.586971607242041e-05,3.0,0.0,bayes,1e-05
0.5317,3364.0,1.0,6.608547281173451e-05,3.0,0.0,bayes,1e-05
0.534,3364.0,1.0,6.610209613465004e-05,3.0,0.0,bayes,1e-05
0.534,3341.0,1.0,6.596816291375717e-05,3.0,0.0,bayes,1e-05
0.5308,3340.0,1.0,6.600725225082935e-05,3.0,0.0,bayes,1e-05
0.5331,3363.0,1.0,6.618472858491275e-05,3.0,0.0,bayes,1e-05
0.5284,3340.0,1.0,6.604066061585088e-05,3.0,0.0,bayes,1e-05
0.5311,3342.0,1.0,6.599431825494177e-05,3.0,0.0,bayes,1e-05
0.5372,3365.0,1.0,6.617504197484303e-05,3.0,0.0,bayes,1e-05
0.5382,3365.0,1.0,6.624471401239208e-05,3.0,0.0,bayes,1e-05
0.5383,3365.0,1.0,6.633351015150294e-05,3.0,0.0,bayes,1e-05
0.5377,3365.0,1.0,6.644406895573449e-05,3.0,0.0,bayes,1e-05
0.5369,3364.0,1.0,6.656728598672101e-05,3.0,0.0,bayes,1e-05
0.5376,3362.0,1.0,6.670529513114361e-05,3.0,0.0,bayes,1e-05
0.5298,3360.0,1.0,6.688867131181929e-05,3.0,0.0,bayes,1e-05
0.5308,3338.0,1.0,6.658985014450842e-05,3.0,0.0,bayes,1e-05
0.5286,3340.0,1.0,6.654547327714025e-05,3.0,0.0,bayes,1e-05
0.5358,3343.0,1.0,6.64209047795081e-05,3.0,0.0,bayes,1e-05
0.5358,3341.0,1.0,6.652177097455485e-05,3.0,0.0,bayes,1e-05
0.5322,3363.0,1.0,6.681278102925436e-05,3.0,0.0,bayes,1e-05
0.5383,3362.0,1.0,6.682649655112972e-05,3.0,0.0,bayes,1e-05
0.5311,3359.0,1.0,6.705830795415054e-05,3.0,0.0,bayes,1e-05
0.5318,3360.0,1.0,6.699383409212537e-05,3.0,0.0,bayes,1e-05
0.5318,3360.0,1.0,6.697609062212512e-05,3.0,0.0,bayes,1e-05
0.5349,3337.0,1.0,6.677183815450878e-05,3.0,0.0,bayes,1e-05
0.5349,3335.0,1.0,6.688451954501426e-05,3.0,0.0,bayes,1e-05
0.5342,3356.0,1.0,6.720919083114859e-05,3.0,0.0,bayes,1e-05
0.5363,3354.0,1.0,6.730961662980432e-05,3.0,0.0,bayes,1e-05
0.5299,3350.0,1.0,6.755879251396233e-05,3.0,0.0,bayes,1e-05
0.5313,3355.0,1.0,6.737414637758808e-05,3.0,0.0,bayes,1e-05
0.5302,3331.0,1.0,6.71142437499201e-05,3.0,0.0,bayes,1e-05
0.5301,3359.0,1.0,6.718718970942613e-05,3.0,0.0,bayes,1e-05
0.5318,3361.0,1.0,6.70688215839871e-05,3.0,0.0,bayes,1e-05
0.5318,3361.0,1.0,6.705085206202477e-05,3.0,0.0,bayes,1e-05
0.5316,3338.0,1.0,6.684769252063591e-05,3.0,0.0,bayes,1e-05
0.5328,3363.0,1.0,6.701035811015745e-05,3.0,0.0,bayes,1e-05
0.5394,3339.0,1.0,6.68529298995012e-05,3.0,0.0,bayes,1e-05
0.529,3331.0,1.0,6.711907519445439e-05,3.0,0.0,bayes,1e-05
0.53,3361.0,1.0,6.711861494316577e-05,3.0,0.0,bayes,1e-05
0.5377,3339.0,1.0,6.682355028395751e-05,3.0,0.0,bayes,1e-05
0.5345,3334.0,1.0,6.70224954440719e-05,3.0,0.0,bayes,1e-05
0.5352,3332.0,1.0,6.713066327732325e-05,3.0,0.0,bayes,1e-05
0.5307,3353.0,1.0,6.747774809123243e-05,3.0,0.0,bayes,1e-05
0.5332,3355.0,1.0,6.737362267075242e-05,3.0,0.0,bayes,1e-05
0.5376,3330.0,1.0,6.723699889000067e-05,3.0,0.0,bayes,1e-05
0.5343,3323.0,1.0,6.752517242713256e-05,3.0,0.0,bayes,1e-05
0.5334,3320.0,1.0,6.767114607906753e-05,3.0,0.0,bayes,1e-05
0.5349,3318.0,1.0,6.775001810646638e-05,3.0,0.0,bayes,1e-05
0.5314,3313.0,1.0,6.795559619234649e-05,3.0,0.0,bayes,1e-05
0.5304,3316.0,1.0,6.787241480418917e-05,3.0,0.0,bayes,1e-05
0.5423,3346.0,1.0,6.790254783416393e-05,3.0,0.0,bayes,1e-05
0.5388,3305.0,1.0,6.843166004478762e-05,3.0,0.0,bayes,1e-05
0.5344,3289.0,1.0,6.912160703268716e-05,3.0,0.0,bayes,1e-05
0.5379,3283.0,1.0,6.942610350415124e-05,3.0,0.0,bayes,1e-05
0.5495,3294.0,1.0,7.05591695673887e-05,3.0,0.0,bayes,1e-05
0.5184,3212.0,1.0,7.368644789345006e-05,3.0,0.0,bayes,1e-05
0.5382,3295.0,1.0,6.887374721388448e-05,3.0,0.0,bayes,1e-05
0.5373,3393.0,1.0,7.041694476076746e-05,3.0,0.0,bayes,1e-05
0.5318,3391.0,1.0,7.126911472798838e-05,3.0,0.0,bayes,1e-05
0.5333,3392.0,1.0,7.117624430381195e-05,3.0,0.0,bayes,1e-05
0.5265,3400.0,1.0,7.137387657779155e-05,3.0,0.0,bayes,1e-05
0.5374,3395.0,1.0,7.021107719388546e-05,3.0,0.0,bayes,1e-05
0.5342,3277.0,1.0,7.002966551662933e-05,3.0,0.0,bayes,1e-05
0.5287,3272.0,1.0,7.031120730225193e-05,3.0,0.0,bayes,1e-05
0.531,3284.0,1.0,6.975068611166496e-05,3.0,0.0,bayes,1e-05
0.5339,3402.0,1.0,7.046217507540004e-05,3.0,0.0,bayes,1e-05
0.5269,3403.0,1.0,7.070056039502112e-05,3.0,0.0,bayes,1e-05
0.5447,3294.0,1.0,6.899438745608964e-05,3.0,0.0,bayes,1e-05
0.5356,3389.0,1.0,7.129837182388575e-05,3.0,0.0,bayes,1e-05
0.5451,3378.0,1.0,7.163526863164248e-05,3.0,0.0,bayes,1e-05
0.5237,3246.0,1.0,7.285990078189732e-05,3.0,0.0,bayes,1e-05
0.5348,3278.0,1.0,7.084195226337243e-05,3.0,0.0,bayes,1e-05
0.5311,3272.0,1.0,7.121935084498555e-05,3.0,0.0,bayes,1e-05
0.5376,3398.0,1.0,7.203425836864128e-05,3.0,0.0,bayes,1e-05
0.5418,3399.0,1.0,7.30361755934271e-05,3.0,0.0,bayes,1e-05
0.5329,3271.0,1.0,7.389832891234295e-05,3.0,0.0,bayes,1e-05
0.5293,3409.0,1.0,7.538580814916338e-05,3.0,0.0,bayes,1e-05
0.5342,3270.0,1.0,7.329538445726768e-05,3.0,0.0,bayes,1e-05
0.5126,3401.0,1.0,7.493709152659002e-05,3.0,0.0,bayes,1e-05
0.5317,3392.0,1.0,6.990344362408271e-05,3.0,0.0,bayes,1e-05
0.5359,3393.0,1.0,6.985164067663896e-05,3.0,0.0,bayes,1e-05
0.539,3393.0,1.0,7.012970215521061e-05,3.0,0.0,bayes,1e-05
0.5376,3279.0,1.0,6.985485800576518e-05,3.0,0.0,bayes,1e-05
0.5329,3261.0,1.0,6.899958811285584e-05,3.0,0.0,bayes,1e-05
0.5372,3383.0,1.0,7.119232168053749e-05,3.0,0.0,bayes,1e-05
0.542,3264.0,1.0,7.084255001166178e-05,3.0,0.0,bayes,1e-05
0.5332,3360.0,1.0,7.284199335136247e-05,3.0,0.0,bayes,1e-05
0.525,3238.0,1.0,7.200275836717782e-05,3.0,0.0,bayes,1e-05
0.542,3263.0,1.0,7.096147371668628e-05,3.0,0.0,bayes,1e-05
0.5254,3238.0,1.0,7.196100882358573e-05,3.0,0.0,bayes,1e-05
0.545,3260.0,1.0,7.104030611566888e-05,3.0,0.0,bayes,1e-05
0.5316,3228.0,1.0,7.228581083485117e-05,3.0,0.0,bayes,1e-05
0.5413,3230.0,1.0,7.218951332511699e-05,3.0,0.0,bayes,1e-05
0.537,3332.0,1.0,7.44318031092589e-05,3.0,0.0,bayes,1e-05
0.5369,3330.0,1.0,7.538082992801973e-05,3.0,0.0,bayes,1e-05
0.5335,3197.0,1.0,7.507743765691612e-05,3.0,0.0,bayes,1e-05
0.5354,3332.0,1.0,7.658129537717967e-05,3.0,0.0,bayes,1e-05
0.5336,3194.0,1.0,7.597328577385534e-05,3.0,0.0,bayes,1e-05
0.5375,3332.0,1.0,7.758439132372308e-05,3.0,0.0,bayes,1e-05
0.5373,3192.0,1.0,7.740664177693582e-05,3.0,0.0,bayes,1e-05
0.5335,3182.0,1.0,7.846074092967989e-05,3.0,0.0,bayes,1e-05
0.5361,3332.0,1.0,8.02910389818134e-05,3.0,0.0,bayes,1e-05
0.5341,3342.0,1.0,8.141361735112858e-05,3.0,0.0,bayes,1e-05
0.5399,3191.0,1.0,8.012342984513497e-05,3.0,0.0,bayes,1e-05
0.5277,3331.0,1.0,8.340268391306932e-05,3.0,0.0,bayes,1e-05
0.5415,3324.0,1.0,8.190778619231863e-05,3.0,0.0,bayes,1e-05
0.5281,3184.0,1.0,8.245152984921018e-05,3.0,0.0,bayes,1e-05
0.5402,3192.0,1.0,8.121672099212088e-05,3.0,0.0,bayes,1e-05
0.5312,3182.0,1.0,8.268047086515468e-05,3.0,0.0,bayes,1e-05
0.5369,3186.0,1.0,8.222809329200406e-05,3.0,0.0,bayes,1e-05
0.5302,3182.0,1.0,8.298986900538606e-05,3.0,0.0,bayes,1e-05
0.5433,3264.0,1.0,8.562488475208197e-05,3.0,0.0,bayes,1e-05
0.5337,3387.0,1.0,8.752232319563359e-05,3.0,0.0,bayes,1e-05
0.5357,3391.0,1.0,8.764455560618159e-05,3.0,0.0,bayes,1e-05
0.5337,3416.0,1.0,8.862129389089951e-05,3.0,0.0,bayes,1e-05
0.5388,3365.0,1.0,8.878060723977462e-05,3.0,0.0,bayes,1e-05
0.531,3271.0,1.0,8.794612106994906e-05,3.0,0.0,bayes,1e-05
0.54,3458.0,1.0,8.975913340676324e-05,3.0,0.0,bayes,1e-05
0.5365,3564.0,1.0,9.266844077638706e-05,3.0,0.0,bayes,1e-05
0.5144,3683.0,1.0,9.372585469699028e-05,2.0,0.0,bayes,1e-05
0.5267,3071.0,1.0,8.736353062236572e-05,3.0,0.0,bayes,1e-05
0.4007,4000.0,1.0,1e-06,2.0,0.0,bayes,2.0186998303663032e-05
0.5334,3104.0,1.0,8.576216110737948e-05,3.0,0.0,bayes,1e-05
0.5325,3109.0,1.0,8.572067120301277e-05,3.0,0.0,bayes,1e-05
0.4438,4000.0,1.0,0.01,3.0,0.0,bayes,0.004425151889456405
0.1218,500.0,1.0,0.01,3.0,0.5,bayes,1e-05
0.5322,4000.0,1.0,0.0001276071703630646,3.0,0.0,bayes,1e-05
0.5401,3168.0,1.0,8.82919372084799e-05,3.0,0.0,bayes,1e-05
0.5273,3160.0,1.0,8.96153238034314e-05,3.0,0.0,bayes,1e-05
0.5362,3170.0,1.0,8.797315272299632e-05,3.0,0.0,bayes,1e-05
0.5374,3169.0,1.0,8.839371556116282e-05,3.0,0.0,bayes,1e-05
0.5258,3166.0,1.0,8.901475337914557e-05,3.0,0.0,bayes,1e-05
0.5336,3174.0,1.0,8.736861050529251e-05,3.0,0.0,bayes,1e-05
0.5335,3174.0,1.0,8.731134372845166e-05,3.0,0.0,bayes,1e-05
0.5381,3171.0,1.0,8.71644791457462e-05,3.0,0.0,bayes,1e-05
0.5343,3173.0,1.0,8.781908418334703e-05,3.0,0.0,bayes,1e-05
0.5354,3173.0,1.0,8.788649447695434e-05,3.0,0.0,bayes,1e-05
0.5405,3046.0,1.0,8.674619108322646e-05,3.0,0.0,bayes,1e-05
0.5287,3149.0,1.0,8.882784485303227e-05,3.0,0.0,bayes,1e-05
0.5354,3159.0,1.0,8.809304229995655e-05,3.0,0.0,bayes,1e-05
0.5341,3155.0,1.0,8.818750173869043e-05,3.0,0.0,bayes,1e-05
0.5326,3155.0,1.0,8.819729386773484e-05,3.0,0.0,bayes,1e-05
0.5342,3157.0,1.0,8.797984935210047e-05,3.0,0.0,bayes,1e-05
0.5315,3157.0,1.0,8.801793117516515e-05,3.0,0.0,bayes,1e-05
0.5319,4000.0,1.0,0.00011825942645614916,3.0,0.0,bayes,1e-05
0.5356,3177.0,1.0,8.811380271602278e-05,3.0,0.0,bayes,1e-05
0.5337,3176.0,1.0,8.8271820500106e-05,3.0,0.0,bayes,1e-05
0.5329,3176.0,1.0,8.82307334270696e-05,3.0,0.0,bayes,1e-05
0.5417,3168.0,1.0,8.553532757455346e-05,3.0,0.0,bayes,1e-05
0.5356,3169.0,1.0,8.855486457626391e-05,3.0,0.0,bayes,1e-05
0.5356,3167.0,1.0,8.87169364990188e-05,3.0,0.0,bayes,1e-05
0.5344,3142.0,1.0,9.121305495082363e-05,3.0,0.0,bayes,1e-05
0.528,4000.0,1.0,0.00011589952182976994,3.0,0.0,bayes,1e-05
0.5385,3103.0,1.0,8.759196710999656e-05,3.0,0.0,bayes,1e-05
0.5448,3095.0,1.0,8.791978055191376e-05,3.0,0.0,bayes,1e-05
0.5333,3072.0,1.0,8.875054093556907e-05,3.0,0.0,bayes,1e-05
0.5252,3074.0,1.0,8.866098827369036e-05,3.0,0.0,bayes,1e-05
0.539,3097.0,1.0,8.790189705510878e-05,3.0,0.0,bayes,1e-05
0.5449,3791.0,1.0,0.00010446386599208034,3.0,0.0,bayes,1e-05
0.5246,3214.0,1.0,9.092042090715764e-05,3.0,0.0,bayes,1e-05
0.5351,3222.0,1.0,8.996392759613916e-05,3.0,0.0,bayes,1e-05
0.5385,3219.0,1.0,8.997574058899611e-05,3.0,0.0,bayes,1e-05
0.5353,3220.0,1.0,9.032877670078421e-05,3.0,0.0,bayes,1e-05
0.531,4000.0,1.0,0.00011260241608578494,3.0,0.0,bayes,1e-05
0.5227,3185.0,1.0,8.975367171993069e-05,3.0,0.0,bayes,1e-05
0.5394,3199.0,1.0,8.891233662596508e-05,3.0,0.0,bayes,1e-05
0.5325,3194.0,1.0,8.921621557970366e-05,3.0,0.0,bayes,1e-05
0.5419,3196.0,1.0,8.909671343637701e-05,3.0,0.0,bayes,1e-05
0.534,3190.0,1.0,8.955143389724788e-05,3.0,0.0,bayes,1e-05
0.5347,3190.0,1.0,8.952485453884202e-05,3.0,0.0,bayes,1e-05
0.534,3190.0,1.0,8.954096154076613e-05,3.0,0.0,bayes,1e-05
0.5339,3190.0,1.0,8.951642337985551e-05,3.0,0.0,bayes,1e-05
0.5358,3191.0,1.0,8.948468638769382e-05,3.0,0.0,bayes,1e-05
0.5332,3190.0,1.0,8.956156518812924e-05,3.0,0.0,bayes,1e-05
0.5405,3191.0,1.0,8.948812954907563e-05,3.0,0.0,bayes,1e-05
0.5353,3187.0,1.0,8.984601427928474e-05,3.0,0.0,bayes,1e-05
0.5284,4000.0,1.0,0.00011080877230870729,3.0,0.0,bayes,1e-05
0.5368,3129.0,1.0,8.897207299093338e-05,3.0,0.0,bayes,1e-05
0.5427,3125.0,1.0,8.909455700558053e-05,3.0,0.0,bayes,1e-05
0.5337,3112.0,1.0,8.954807672884065e-05,3.0,0.0,bayes,1e-05
0.5368,3113.0,1.0,8.94985678848455e-05,3.0,0.0,bayes,1e-05
0.5365,3109.0,1.0,8.963745723397241e-05,3.0,0.0,bayes,1e-05
0.5279,3106.0,1.0,8.975945522188659e-05,3.0,0.0,bayes,1e-05
0.5336,3126.0,1.0,8.942815847523677e-05,3.0,0.0,bayes,1e-05
0.5465,3119.0,1.0,8.932237443081117e-05,3.0,0.0,bayes,1e-05
0.5384,3101.0,1.0,8.99353585532842e-05,3.0,0.0,bayes,1e-05
0.5292,3099.0,1.0,9.028997559513707e-05,3.0,0.0,bayes,1e-05
0.5273,3104.0,1.0,8.982460145919866e-05,3.0,0.0,bayes,1e-05
0.5463,3221.0,1.0,9.419903805422605e-05,3.0,0.0,bayes,0.0002368931613508903
0.5455,3119.0,1.0,9.043428331764535e-05,3.0,0.0,bayes,1e-05
0.5307,3161.0,1.0,9.161746130540814e-05,3.0,0.0,bayes,0.01
0.54,3101.0,1.0,9.089518970312768e-05,3.0,0.0,bayes,1e-05
0.5209,3212.0,1.0,9.851747204910996e-05,3.0,0.0,bayes,0.008371120645089635
0.53,4000.0,1.0,7.950049510551183e-05,3.0,0.0,bayes,0.0013697638381398314
0.5274,3073.0,1.0,9.024871628940365e-05,3.0,0.0,bayes,1e-05
0.5333,3145.0,1.0,9.432115477074176e-05,3.0,0.0,bayes,1e-05
0.5357,3089.0,1.0,8.974558271646859e-05,3.0,0.0,bayes,1e-05
0.5358,3087.0,1.0,8.980041189117832e-05,3.0,0.0,bayes,1e-05
0.5441,3085.0,1.0,8.986636265306513e-05,3.0,0.0,bayes,1e-05
0.5413,3130.0,1.0,9.503645124435025e-05,3.0,0.0,bayes,1e-05
0.5346,3060.0,1.0,9.101941593295434e-05,3.0,0.0,bayes,1e-05
0.5316,3060.0,1.0,9.102783764175322e-05,3.0,0.0,bayes,1e-05
0.5318,3066.0,1.0,9.083741454373592e-05,3.0,0.0,bayes,1e-05
0.5236,3071.0,1.0,9.068652504964278e-05,3.0,0.0,bayes,1e-05
0.5374,3091.0,1.0,9.013177341977773e-05,3.0,0.0,bayes,1e-05
0.5325,3087.0,1.0,9.022499449980119e-05,3.0,0.0,bayes,1e-05
0.5315,3090.0,1.0,9.01385789835378e-05,3.0,0.0,bayes,1e-05
0.5283,3094.0,1.0,9.000827537585253e-05,3.0,0.0,bayes,1e-05
